country_name_short	country_name	party_name_short	party_name_english	party_name	party_name_ascii	family_name_short	family_name	left_right	state_market	liberty_authority	eu_anti_pro	cmp	euprofiler	ees	castles_mair	huber_inglehart	ray	benoit_laver	chess	country_id	party_id	family_id
"ROU"	"Romania"	"UDMR"	"Democratic Union of Hungarians in Romania"	"Uniunea Democrată Maghiară din România"	"Uniunea Democratica Maghiara din Romania"	"con"	"Conservative"	6.016	5.9825	3.8813	9.4801	93951.0	253.0	1642900.0				3382.0	2706.0	23	948	26.0
"ROU"	"Romania"	"UNPR"	"National Union for the Progress of Romania"	"Uniunea Naţională pentru Progresul României"	"Uniunea Nationala pentru Progresul Romaniei"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									23	2002	11.0
"ROU"	"Romania"	"etnice"	"Romanian ethnic minorities parties"	"Partidele minorităţilor etnice din România"	"Partidele minoritatilor etnice din Romania"	"none"	"no family"													23	425	12.0
"ROU"	"Romania"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"													23	761	12.0
"ROU"	"Romania"	"one-seat"	"one seat"	"one seat"	"one seat"	"none"	"no family"													23	441	12.0
"SVK"	"Slovakia"	" ZZ-DS"	"Change from the Bottom, Democratic Union of Slovakia"	"Zmena zdola, demokratická únia Slovenska"	"Zmena zdola, demokraticka unia Slovenska"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									1	2013	6.0
"SVK"	"Slovakia"	"99%"	"99 Percent -- Civic Voice"	"99% – občiansky hlas"	"99% -- obciansky hlas"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3									1	2015	14.0
"SVK"	"Slovakia"	"ADS"	"Alliance of Democrats"	"Aliancia demokratov Slovenska"	"Aliancia demokratov Slovenska"	"lib"	"Liberal"	6.0	6.7	3.5	8.8	96431.0								1	1624	6.0
"SVK"	"Slovakia"	"ANO"	"Alliance of the New Citizen"	"Aliancia nového občana"	"Aliancia noveho obcana"	"lib"	"Liberal"	7.2404	7.945	1.9712	9.4714	96424.0						3850.0	2806.0	1	1200	6.0
"SVK"	"Slovakia"	"DS"	"Democratic Party"	"Demokratická strana"	"Demokraticka strana"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	96420.0								1	1000	3.0
"SVK"	"Slovakia"	"DUS"	"Democratic Union"	"Demokratická únia"	"Demokraticka unia"	"lib"	"Liberal"	6.0	6.7	3.5	8.8	96421.0								1	1495	6.0
"SVK"	"Slovakia"	"HZD"	"Movement for Democracy"	"Hnutie za demokraciu"	"Hnutie za demokraciu"	"con"	"Conservative"	7.4	6.4	6.9	7.8									1	2160	26.0
"SVK"	"Slovakia"	"HZDS"	"Movement for a Democratic Slovakia"	"Hnutie za demokratické Slovensko"	"Hnutie za demokraticke Slovensko"	"con"	"Conservative"	4.8914	4.8199	5.9161	7.2855	96711.0	255.0	1703711.0		3403.0		3876.0	2801.0	1	1142	26.0
"SVK"	"Slovakia"	"HZPCS"	"Movement for a Prosperous Czechia and Slovakia"	"Hnutie za prosperujúce Cesko a Slovensko"	"Hnutie za prosperujuce Cesko a Slovensko"	"code"	"to be coded"													1	2239	28.0
"SVK"	"Slovakia"	"KDH"	"Christian Democratic Movement"	"Kresťanskodemokratické hnutie"	"Krest'anskodemokraticke hnutie"	"chr"	"Christian democracy"	7.1082	6.9698	8.8217	6.6998	96521.0	254.0	1703521.0		3405.0		3902.0	2805.0	1	1432	3.0
"SVK"	"Slovakia"	"KSS"	"Communist Party of Slovakia"	"Komunistická strana Slovenska"	"Komunisticka strana Slovenska"	"com"	"Communist/Socialist"	0.5275	0.937	4.5302	3.5075	96222.0		1703222.0				3928.0	2807.0	1	44	14.0
"SVK"	"Slovakia"	"KSU"	"Christian Social Union"	"Krest’anská sociálna únia Slovenska"	"Krestanska socialna unia Slovenska"	"chr"	"Christian democracy"	6.6667	5.7	7.2	8.3					3406.0				1	936	3.0
"SVK"	"Slovakia"	"LsNS"	"People's Party Our Slovakia"	"Ľudová strana Naše Slovensko"	"Ludova strana Nase Slovensko"	"right"	"Right-wing"	8.7	5.9	8.6	2.4									1	586	40.0
"SVK"	"Slovakia"	"Lu+Ls"	"People's Union -- Liberal Party"	"Ludová únia – Liberálna strana"	"Ludova unia -- Liberalna strana"	"con"	"Conservative"	7.3684	5.2632	6.3158	9.4737							3954.0		1	1615	26.0
"SVK"	"Slovakia"	"MH"	"Most-Hid"	"Most-Híd"	"Most-Hid"	"con"	"Conservative"	7.4	6.4	6.9	7.8								2813.0	1	1620	26.0
"SVK"	"Slovakia"	"MK"	"Hungarian Coalition"	"Maďarskej koalície – Magyar koalíció"	"Ma'arskej koalicie -- Magyar koalicio"	"con"	"Conservative"	6.5005	6.0172	6.1761	9.3803	96952.0	259.0	1703954.0				4105.0	2804.0	1	559	26.0
"SVK"	"Slovakia"	"MKDM"	"Hungarian Christian Democratic Movement"	"Maďarské kresťanskodemokratické hnutie – Magyar kereszténydemokrata mozgalom"	"Madarske krestanskodemokraticke hnutie -- Magyar keresztenydemokrata mozgalom"	"chr"	"Christian democracy"	6.6667	5.7	7.2	8.3					3407.0				1	2247	3.0
"SVK"	"Slovakia"	"MOS"	"Hungarian Civic Party"	"Maďarská občianska strana – Magyar polgári párt"	"Madarska obcianska strana -- Magyar polgari part"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									1	2246	6.0
"SVK"	"Slovakia"	"MS"	"Beautiful Slovakia"	"Magnificat Slovakia"	"Magnificat Slovakia"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3									1	2390	3.0
"SVK"	"Slovakia"	"NDS"	"National Democratic Party"	"Národno-demokratická strana"	"Narodno-demokraticka strana"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	96712.0								1	1228	40.0
"SVK"	"Slovakia"	"NS"	"New Slovakia"	"Nové Slovensko"	"Nove Slovensko"	"spec"	"Special issue"													1	2237	16.0
"SVK"	"Slovakia"	"NaS-NS"	"Nation and Justice -- Our Party"	"Národ a spravodlivosť – Naša strana"	"Narod a spravodlivost -- Nasa strana"	"right"	"Right-wing"	8.7	5.9	8.6	2.4									1	2391	40.0
"SVK"	"Slovakia"	"OKS"	"Civic Conservative Party"	"Obcianska konzervatívna strana"	"Obcianska konzervatIvna strana"	"con"	"Conservative"	8.4211	8.4211	8.4211	2.6316							3977.0		1	1645	26.0
"SVK"	"Slovakia"	"OLaNO"	"Ordinary People and Independent"	"Obyčajní ľudia a nezávislé osobnosti"	"Obycajni ludia a nezavisle osobnosti"	"con"	"Conservative"	7.4	6.4	6.9	7.8									1	1759	26.0
"SVK"	"Slovakia"	"PSNS"	"Real Slovak National Party"	"Pravá Slovenská národná strana"	"Prava Slovenska narodna strana"	"right"	"Right-wing"	8.5	3.75	8.62	3.45								2808.0	1	20	40.0
"SVK"	"Slovakia"	"PaS"	"Law and Justice"	"Právo a spravodlivost"	"Pravo a spravodlivost"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3									1	2389	14.0
"SVK"	"Slovakia"	"S-E"	"Coexistence"	"Spolužitie – Együttélés"	"Spoluzitie -- Egyutteles"	"con"	"Conservative"	7.4	6.4	6.9	7.8									1	2248	26.0
"SVK"	"Slovakia"	"SDA"	"Social Democratic Alternative"	"Sociálnodemokratická alternatíva"	"Socialnodemokraticka alternativa"	"soc"	"Social democracy"	3.0526	2.5965	1.7544	8.1754							4027.0		1	64	11.0
"SVK"	"Slovakia"	"SDK"	"Slovak Democratic Coalition"	"Slovenská demokratická koalícia"	"Slovenska demokraticka koalicia"	"chr"	"Christian democracy"	7.19	7.77	4.02	9.225	96522.0							2802.0	1	313	3.0
"SVK"	"Slovakia"	"SDKU-DS"	"Slovak Democratic and Christian Union -- Democratic Party"	"Slovenská demokratická a kresťanská únia – Demokratická strana"	"Slovenska demokraticka a krestanska unia -- Demokraticka strana"	"chr"	"Christian democracy"	7.3591	7.4401	5.0433	9.3905	96523.0	256.0	1703523.0				4079.0	2802.0	1	131	3.0
"SVK"	"Slovakia"	"SDL"	"Party of the Democratic Left"	"Strana demokratickej ľavice"	"Strana demokratickej lavice"	"com"	"Communist/Socialist"	3.2398	2.5658	1.9079	7.7961	96220.0				3402.0		4053.0		1	1415	14.0
"SVK"	"Slovakia"	"SDL-05"	"Party of the Democratic Left -- 2005"	"Strana demokratickej ľavice – 2005"	"Strana demokratickej lavice -- 2005"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									1	2317	11.0
"SVK"	"Slovakia"	"SDSS"	"Social Democratic Party of Slovakia"	"Sociálnodemokratická strana Slovenska"	"Socialnodemokraticka strana Slovenska"	"soc"	"Social democracy"	4.8111	3.5	3.5	8.1					3404.0				1	1651	11.0
"SVK"	"Slovakia"	"SF"	"Free Forum"	"Slobodné fórum"	"Slobodne forum"	"lib"	"Liberal"	5.46	6.58	3.18	7.95			1703524.0					2811.0	1	752	6.0
"SVK"	"Slovakia"	"SNS"	"Slovak National Party"	"Slovenská národná strana"	"Slovenska narodna strana"	"right"	"Right-wing"	7.0198	4.5191	8.46	3.838	96710.0	257.0	1703710.0		3401.0		4131.0	2809.0	1	1072	40.0
"SVK"	"Slovakia"	"SOP"	"Party of Civic Understanding"	"Strana občianskeho porozumenia"	"Strana obcianskeho porozumenia"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1	96422.0								1	1016	11.0
"SVK"	"Slovakia"	"SPK"	"Party against Corruption, for Order, Labour and Money for all Decent Citizens"	"Strana proti korupcii, za poriadok, prácu a peniaze pre všetkých slušných obcanov"	"Strana proti korupcii, za poriadok, pracu a peniaze pre vsetkych slusnych obcanov"	"spec"	"Special issue"													1	2238	16.0
"SVK"	"Slovakia"	"SPV"	"Alliance of Farmers and the Countryside"	"Spojenestvo poľnohospodárov a vidieka"	"Spojenestvo polnohospodarov a vidieka"	"agr"	"Agrarian"	5.3	4.9	6.5	5.4									1	2233	2.0
"SVK"	"Slovakia"	"SSL"	"Freedom Party"	"Strana slobody"	"Strana slobody"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									1	2232	6.0
"SVK"	"Slovakia"	"SV"	"Common Choice"	"Spoločná voľba"	"Spolocna Vol'ba"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3	96221.0								1	527	14.0
"SVK"	"Slovakia"	"SZ-92"	"Green Party -- 1992"	"Strana zelených – 1992"	"Strana zelenych -- 1992"	"eco"	"Green/Ecologist"	2.5	2.5	1.8	6.5									1	2235	19.0
"SVK"	"Slovakia"	"SZS"	"Green Party"	"Strana zelených"	"Strana Zelenych"	"eco"	"Green/Ecologist"	2.5	2.5	1.8	6.5	96111.0								1	874	19.0
"SVK"	"Slovakia"	"SaS"	"Freedom and Solidarity"	"Sloboda a solidarita"	"Sloboda a solidarita"	"lib"	"Liberal"	6.0	6.7	3.5	8.8								2812.0	1	1460	6.0
"SVK"	"Slovakia"	"Smer"	"Direction -- Social Democracy"	"Smer – sociálna demokracia"	"Smer -- socialna demokracia"	"soc"	"Social democracy"	3.3799	3.5124	3.6548	7.1697	96423.0	258.0	1703423.0				4157.0	2803.0	1	220	11.0
"SVK"	"Slovakia"	"TIP"	"TIP Party -- We create another policy "	"Strana TIP – Tvoríme inú politiku"	"Strana TIP -- Tvorime inu politiku"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									1	2388	6.0
"SVK"	"Slovakia"	"VPN"	"Public against Violence"	"Verejnosť proti násiliu"	"Verejnos' proti nasiliu"	"lib"	"Liberal"	6.0	6.7	3.5	8.8	96430.0								1	1061	6.0
"SVK"	"Slovakia"	"ZRS"	"Association of Workers of Slovakia"	"Združenie robotníkov Slovenska"	"Zdruzenie robotnikov Slovenska"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3	96210.0								1	1563	14.0
"SVK"	"Slovakia"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"													1	1359	12.0
"SVN"	"Slovenia"	"AS"	"Active Slovenia"	"Aktivna Slovenija"	"Aktivna Slovenija"	"lib"	"Liberal"	4.6	3.8	2.6	7.3333								2909.0	60	380	6.0
"SVN"	"Slovenia"	"DL"	"Civic List"	"Državljanska lista"	"Drzavljanska lista"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									60	1988	6.0
"SVN"	"Slovenia"	"DS"	"Democratic Party"	"Demokratska stranka"	"Demokratska stranka"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1	97430.0								60	143	11.0
"SVN"	"Slovenia"	"DZL"	"Civic Green List"	"Driavljanska zelena lista"	"Driavljanska zelena lista"	"eco"	"Green/Ecologist"	2.5	2.5	1.8	6.5									60	2570	19.0
"SVN"	"Slovenia"	"DeSUS"	"Democratic Party of Pensioners of Slovenia"	"Demokratična stranka upokojencev Slovenije"	"Demokraticna stranka upokojencev Slovenije"	"spec"	"Special issue"	3.2292	3.225	5.0708	7.0936	97951.0	260.0	1705951.0				4183.0	2906.0	60	1587	16.0
"SVN"	"Slovenia"	"GZS"	"Voice of Slovenian women"	"Glas žensk Slovenije"	"Glas zensk Slovenije"	"spec"	"Special issue"													60	2022	16.0
"SVN"	"Slovenia"	"I-JK"	"Independent -- Jelko Kacin"	"Independent – Jelko Kacin"	"Independent -- Jelko Kacin"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									60	2383	6.0
"SVN"	"Slovenia"	"Ita"	"Italian national community"	"Italijanska narodna skupnost"	"Italijanska narodna skupnost"	"spec"	"Special issue"													60	199	16.0
"SVN"	"Slovenia"	"KS"	"Christian Socialists"	"Krščanski socialisti"	"Krscanski socialisti"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3									60	2241	3.0
"SVN"	"Slovenia"	"LDS"	"Liberal Democracy of Slovenia"	"Liberalna demokracija Slovenije"	"Liberalna demokracija Slovenije"	"lib"	"Liberal"	3.7351	4.6316	2.5756	9.1901	97421.0	261.0	1705421.0				4209.0	2901.0	60	1252	6.0
"SVN"	"Slovenia"	"LDSS"	"Liberal Democratic Party of Slovenia"	"Liberalno demokratska stranka Slovenije"	"Liberalno demokratska stranka Slovenije"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									60	2243	6.0
"SVN"	"Slovenia"	"LIPA"	"Party Lime Tree"	"Stranka Lipa"	"Stranka Lipa"	"right"	"Right-wing"	8.7	5.9	8.6	2.4									60	1946	40.0
"SVN"	"Slovenia"	"LZJ-PS"	"Zoran Jankovic's List -- Positive Slovenia"	"Lista Zorana Jankovića – Pozitivna Slovenija"	"Lista Zorana Jankovica -- Pozitivna Slovenija"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	1987	11.0
"SVN"	"Slovenia"	"Mad"	"Hungarian national community"	"Madžarska narodna skupnost"	"Madzarska narodna skupnost"	"spec"	"Special issue"													60	65	16.0
"SVN"	"Slovenia"	"NDS"	"National Democratic Party"	"Narodno demokratska stranka"	"Narodno demokratska stranka"	"con"	"Conservative"	7.4	6.4	6.9	7.8									60	2573	26.0
"SVN"	"Slovenia"	"NSI"	"New Slovenia -- Christian People's Party"	"Nova Slovenija – Krščanska ljudska stranka"	"Nova Slovenija -- Krscanska ljudska stranka"	"chr"	"Christian democracy"	7.9345	5.9719	8.3998	8.4866	97522.0	262.0	1705522.0				4235.0	2905.0	60	1047	3.0
"SVN"	"Slovenia"	"PSS"	"Slovenian Pirate Party"	" Piratska stranka Slovenije"	" Piratska stranka Slovenije"	"spec"	"Special issue"													60	2338	16.0
"SVN"	"Slovenia"	"S"	"Solidarity"	"Solidarnost "	"Solidarnost "	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	2386	11.0
"SVN"	"Slovenia"	"SDS"	"Slovenian Democratic Party"	"Slovenska demokratska stranka"	"Slovenska demokratska stranka"	"soc"	"Social democracy"	6.9996	5.6339	6.7947	8.804	97320.0	263.0	1705320.0				4261.0	2902.0	60	179	11.0
"SVN"	"Slovenia"	"SDZ"	"Slovenian Democratic Union"	"Slovenska demokratična zveza"	"Slovenska demokraticna zveza"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									60	1371	6.0
"SVN"	"Slovenia"	"SF"	"Slovenian Forum"	"Slovenski forum"	"Slovenski forum"	"code"	"to be coded"													60	2245	28.0
"SVN"	"Slovenia"	"SLS"	"Slovenian People's Party"	"Slovenska ljudska stranka"	"Slovenska ljudska stranka"	"chr"	"Christian democracy"	6.6953	5.0282	7.6299	6.8549	97521.0	264.0	1705521.0				4287.0	2904.0	60	16	3.0
"SVN"	"Slovenia"	"SMC"	"Party of Miro Cerar"	"Stranka Mira Cerarja"	"Stranka Mira Cerarja"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	2333	11.0
"SVN"	"Slovenia"	"SMS"	"Youth Party of Slovenia"	"Stranka mladih Slovenije"	"Stranka mladih Slovenije"	"eco"	"Green/Ecologist"	4.2263	4.2719	2.7009	7.1388	97952.0	268.0	1705952.0				4313.0	2908.0	60	1512	19.0
"SVN"	"Slovenia"	"SN"	"Party of Independence"	"Stranka neodvisnih"	"Stranka neodvisnih"	"spec"	"Special issue"													60	2244	16.0
"SVN"	"Slovenia"	"SNS"	"Slovenian National Party"	"Slovenska nacionalna stranka"	"Slovenska nacionalna stranka"	"code"	"to be coded"	4.7941	4.3938	6.0148	2.6754	97710.0	265.0	1705710.0				4339.0	2907.0	60	981	28.0
"SVN"	"Slovenia"	"SO"	"Slovenia is Ours"	"Slovenija je naša"	"Slovenija je nasa"	"spec"	"Special issue"													60	2019	16.0
"SVN"	"Slovenia"	"SOPS"	"Slovenian Craftsmen and Entreprenerial Party"	"Slovenska obrtno podjetniška stranka"	"Slovenska obrtno podjetniska stranka"	"spec"	"Special issue"													60	2275	16.0
"SVN"	"Slovenia"	"SOS"	"Slovenian Liberal Party"	"Slovenska obrtniöka stranka"	"Slovenska obrtnioka stranka"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									60	875	6.0
"SVN"	"Slovenia"	"SS"	"Dream Job"	"Sanjska služba"	"Sanjska sluzba"	"eco"	"Green/Ecologist"	2.5	2.5	1.8	6.5									60	2385	19.0
"SVN"	"Slovenia"	"SSS"	"Socialist Party of Slovenia"	"Socialistična stranka Slovenije"	"Socialisticna stranka Slovenije"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3									60	317	14.0
"SVN"	"Slovenia"	"TRS"	"Party for Sustainable Development of Slovenia"	"Stranka za trajnostni razvoj Slovenije"	"Stranka za trajnostni razvoj Slovenije"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	1989	11.0
"SVN"	"Slovenia"	"V"	"I Believe "	"Verjamem"	"Verjamem"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	2384	11.0
"SVN"	"Slovenia"	"ZEO"	"League for Citizens' Equality"	"Zveza za enakopravnost obCanov"	"Zveza za enakopravnost obCanov"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	2571	11.0
"SVN"	"Slovenia"	"ZL-SD"	"United List -- Social Democrats"	"Združena lista – Socialni demokrati"	"Zdruzena lista -- Socialni demokrati"	"soc"	"Social democracy"	3.0637	3.8001	2.9642	8.1513	97321.0	266.0	1705323.0				4365.0	2903.0	60	706	11.0
"SVN"	"Slovenia"	"ZS"	"Greens of Slovenia"	"Zeleni Slovenije"	"Zeleni Slovenije"	"eco"	"Green/Ecologist"	2.5	2.5	1.8	6.5	97110.0								60	1619	19.0
"SVN"	"Slovenia"	"ZaAB"	"Alliance of Alenka Bratusek"	"Zavezništvo Alenke Bratušek"	"Zaveznistvo Alenke Bratusek"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									60	2337	11.0
"SVN"	"Slovenia"	"Zares"	"For Real"	"Zares"	"Zares"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1		267.0	1705324.0					2910.0	60	326	11.0
"SVN"	"Slovenia"	"ZdLe"	"United Left"	"Združena levica"	"Zdruzena levica"	"com"	"Communist/Socialist"	1.3	1.4	3.0	3.3									60	2334	14.0
"SVN"	"Slovenia"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"													60	1370	12.0
"SWE"	"Sweden"	"C"	"Centre Party"	"Centerpartiet"	"Centerpartiet"	"agr"	"Agrarian"	5.8084	5.9903	6.0583	5.5679	11810.0	279.0	1752810.0	1504.0	3705.0	1603.0	7840.0	1603.0	35	1461	2.0
"SWE"	"Sweden"	"FP"	"People's Party"	"Folkpartiet"	"Folkpartiet"	"lib"	"Liberal"	6.2906	7.3062	2.8515	9.4643	11420.0	280.0	1752420.0	1503.0	3704.0	1604.0	7860.0	1604.0	35	892	6.0
"SWE"	"Sweden"	"Fi"	"Feminist Initiative"	"Feministiskt initiativ"	"Feministiskt initiativ"	"spec"	"Special issue"						286.0							35	1521	16.0
"SWE"	"Sweden"	"Jl"	"June List"	"Junilistan"	"Junilistan"	"spec"	"Special issue"	5.67	5.89	5.14	1.5167		284.0						1609.0	35	404	16.0
"SWE"	"Sweden"	"KD"	"Christian Democrats"	"Kristdemokraterna"	"Kristdemokraterna"	"chr"	"Christian democracy"	7.195	6.7938	7.9997	7.8597	11520.0	283.0	1752520.0		3706.0	1606.0	7880.0	1606.0	35	282	3.0
"SWE"	"Sweden"	"M"	"Moderate Party"	"Moderaterna"	"Moderaterna"	"con"	"Conservative"	7.8907	8.4089	5.6977	8.5872	11620.0	278.0	1752620.0	1505.0	3707.0	1605.0	7900.0	1605.0	35	657	26.0
"SWE"	"Sweden"	"MP"	"Greens"	"Miljöpartiet de Gröna"	"Miljopartiet de Grona"	"eco"	"Green/Ecologist"	3.3789	3.3866	2.5198	0.9875	11110.0	281.0	1752110.0		3703.0	1607.0	7920.0	1607.0	35	1154	19.0
"SWE"	"Sweden"	"MbS"	"Citizens Coalition"	"Medborgerlig samling"	"Medborgerlig samling"	"con"	"Conservative"	7.4	6.4	6.9	7.8									35	802	26.0
"SWE"	"Sweden"	"Mi"	"Middle Parties"	"Mittenpartierna"	"Mittenpartierna"	"lib"	"Liberal"	6.0	6.7	3.5	8.8									35	1010	6.0
"SWE"	"Sweden"	"NyD"	"New Democracy"	"Ny Demokrati"	"Ny Demokrati"	"right"	"Right-wing"	8.9944	8.0	6.0	7.5	11951.0				3708.0	1608.0		1608.0	35	951	40.0
"SWE"	"Sweden"	"Pi"	"Pirate Party"	"Piratpartiet"	"Piratpartiet"	"spec"	"Special issue"						287.0	1752000.0					1611.0	35	721	16.0
"SWE"	"Sweden"	"SAP"	"Social Democrats"	"Socialdemokraterna"	"Socialdemokraterna"	"soc"	"Social democracy"	3.4447	3.5655	4.4407	7.4445	11320.0	277.0	1752320.0	1502.0	3702.0	1602.0	7940.0	1602.0	35	904	11.0
"SWE"	"Sweden"	"SD"	"Sweden Democrats"	"Sverigedemokraterna"	"Sverigedemokraterna"	"right"	"Right-wing"	8.7	5.9	8.6	2.4		285.0	1752700.0					1610.0	35	1546	40.0
"SWE"	"Sweden"	"SJ"	"Sarajevo List"	"Sarajevolistan"	"Sarajevolistan"	"spec"	"Special issue"													35	1806	16.0
"SWE"	"Sweden"	"SPI"	"Swedish Senior Citizen Interest Party"	"Sveriges pensionärers intresseparti"	"Sveriges pensionarers intresseparti"	"spec"	"Special issue"													35	407	16.0
"SWE"	"Sweden"	"V"	"Left Party (Communists)"	"Vänsterpartiet (kommunisterna)"	"Vansterpartiet (kommunisterna)"	"com"	"Communist/Socialist"	1.5464	1.4121	2.4562	1.2042	11220.0	282.0	1752220.0	1501.0	3701.0	1601.0	7960.0	1601.0	35	882	14.0
"SWE"	"Sweden"	"VSP"	"Left Socialist Party"	"Vänstersocialistiska Partiet"	"Vanstersocialistiska Partiet"	"soc"	"Social democracy"	3.3	3.5	3.5	8.1									35	2406	11.0
"SWE"	"Sweden"	"no-seat"	"no seat"	"no seat"	"no seat"	"none"	"no family"													35	2405	12.0
"TUR"	"Turkey"	"AKP"	"Justice and Development Party"	"Adalet ve Kalkınma Partisi"	"Adalet ve Kalkinma Partisi"	"con"	"Conservative"	6.9873	3.7969999999999997	8.499	8.6278	74622.0	306.0					8140.0	3401.0	20	901	26.0
"TUR"	"Turkey"	"ANAP"	"Motherland Party"	"Anavatan Partisi"	"Anavatan Partisi"	"con"	"Conservative"	6.212999999999999	5.7287	5.8991	9.2308	74623.0				4007.0		8162.0		20	1334	26.0
"TUR"	"Turkey"	"BBP"	"Great Union Party"	"Büyük Birlik Partisi"	"Buyuk Birlik Partisi"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	74626.0								20	240	40.0
"TUR"	"Turkey"	"DSP"	"Democratic Left Party"	"Demokratik Sol Parti"	"Demokratik Sol Parti"	"soc"	"Social democracy"	3.8377	2.8138	5.2851	5.7263	74324.0	310.0			4005.0		8228.0		20	329	11.0
"TUR"	"Turkey"	"DTuP"	"Democratic Turkey Party"	"Democrat Türkiye Partisi"	"Democrat Turkiye Partisi"	"con"	"Conservative"	7.4	6.4	6.9	7.8									20	2315	26.0
"TUR"	"Turkey"	"DYP"	"Right Path Party"	"Doğru Yol Partisi"	"Dogru Yol Partisi"	"con"	"Conservative"	6.8239	5.2047	7.6316	6.7057	74624.0				4006.0		8250.0	3404.0	20	1141	26.0
"TUR"	"Turkey"	"GP"	"Young Party"	"Genç Parti"	"Genc Parti"	"right"	"Right-wing"	8.3821	6.2657	7.5731	2.5359							8272.0	3405.0	20	1647	40.0
"TUR"	"Turkey"	"HADEP"	"People's Democracy Party"	"Halkın Demokrasi Partisi"	"Halkin Demokrasi Partisi"	"com"	"Communist/Socialist"	2.2267	2.5329	5.0175	8.5088		309.0					8206.0	3406.0	20	2305	14.0
